X,Y,Z
-14.0,-4.0,0.0
-13.985,-4.0,0.0
-13.969999999999999,-4.0,0.0
-13.954999999999998,-4.0,0.0
-13.939999999999998,-4.0,0.0
-13.924999999999997,-4.0,0.0
-13.909999999999997,-4.0,0.0
-13.894999999999996,-4.0,0.0
-13.879999999999995,-4.0,0.0
-13.864999999999995,-4.0,0.0
-13.849999999999994,-4.0,0.0
-13.834999999999994,-4.0,0.0
-13.819999999999993,-4.0,0.0
-13.804999999999993,-4.0,0.0
-13.789999999999992,-4.0,0.0
-13.774999999999991,-4.0,0.0
-13.759999999999991,-4.0,0.0
-13.74499999999999,-4.0,0.0
-13.72999999999999,-4.0,0.0
-13.71499999999999,-4.0,0.0
-13.699999999999989,-4.0,0.0
-13.684999999999988,-4.0,0.0
-13.669999999999987,-4.0,0.0
-13.654999999999987,-4.0,0.0
-13.639999999999986,-4.0,0.0
-13.624999999999986,-4.0,0.0
-13.609999999999985,-4.0,0.0
-13.594999999999985,-4.0,0.0
-13.579999999999984,-4.0,0.0
-13.564999999999984,-4.0,0.0
-13.549999999999983,-4.0,0.0
-13.534999999999982,-4.0,0.0
-13.519999999999982,-4.0,0.0
-13.504999999999981,-4.0,0.0
-13.48999999999998,-4.0,0.0
-13.47499999999998,-4.0,0.0
-13.45999999999998,-4.0,0.0
-13.444999999999979,-4.0,0.0
-13.429999999999978,-4.0,0.0
-13.414999999999978,-4.0,0.0
-13.399999999999977,-4.0,0.0
-13.384999999999977,-4.0,0.0
-13.369999999999976,-4.0,0.0
-13.354999999999976,-4.0,0.0
-13.339999999999975,-4.0,0.0
-13.324999999999974,-4.0,0.0
-13.309999999999974,-4.0,0.0
-13.294999999999973,-4.0,0.0
-13.279999999999973,-4.0,0.0
-13.264999999999972,-4.0,0.0
-13.249999999999972,-4.0,0.0
-13.234999999999971,-4.0,0.0
-13.21999999999997,-4.0,0.0
-13.20499999999997,-4.0,0.0
-13.18999999999997,-4.0,0.0
-13.174999999999969,-4.0,0.0
-13.159999999999968,-4.0,0.0
-13.144999999999968,-4.0,0.0
-13.129999999999967,-4.0,0.0
-13.114999999999966,-4.0,0.0
-13.099999999999966,-4.0,0.0
-13.084999999999965,-4.0,0.0
-13.069999999999965,-4.0,0.0
-13.054999999999964,-4.0,0.0
-13.039999999999964,-4.0,0.0
-13.024999999999963,-4.0,0.0
-13.009999999999962,-4.0,0.0
-12.994999999999962,-4.0,0.0
-12.979999999999961,-4.0,0.0
-12.96499999999996,-4.0,0.0
-12.94999999999996,-4.0,0.0
-12.93499999999996,-4.0,0.0
-12.919999999999959,-4.0,0.0
-12.904999999999959,-4.0,0.0
-12.889999999999958,-4.0,0.0
-12.874999999999957,-4.0,0.0
-12.859999999999957,-4.0,0.0
-12.844999999999956,-4.0,0.0
-12.829999999999956,-4.0,0.0
-12.814999999999955,-4.0,0.0
-12.799999999999955,-4.0,0.0
-12.784999999999954,-4.0,0.0
-12.769999999999953,-4.0,0.0
-12.754999999999953,-4.0,0.0
-12.739999999999952,-4.0,0.0
-12.724999999999952,-4.0,0.0
-12.709999999999951,-4.0,0.0
-12.69499999999995,-4.0,0.0
-12.67999999999995,-4.0,0.0
-12.66499999999995,-4.0,0.0
-12.649999999999949,-4.0,0.0
-12.634999999999948,-4.0,0.0
-12.619999999999948,-4.0,0.0
-12.604999999999947,-4.0,0.0
-12.589999999999947,-4.0,0.0
-12.574999999999946,-4.0,0.0
-12.559999999999945,-4.0,0.0
-12.544999999999945,-4.0,0.0
-12.529999999999944,-4.0,0.0
-12.514999999999944,-4.0,0.0
-12.499999999999943,-4.0,0.0
-12.484999999999943,-4.0,0.0
-12.469999999999942,-4.0,0.0
-12.454999999999941,-4.0,0.0
-12.43999999999994,-4.0,0.0
-12.42499999999994,-4.0,0.0
-12.40999999999994,-4.0,0.0
-12.39499999999994,-4.0,0.0
-12.379999999999939,-4.0,0.0
-12.364999999999938,-4.0,0.0
-12.349999999999937,-4.0,0.0
-12.334999999999937,-4.0,0.0
-12.319999999999936,-4.0,0.0
-12.304999999999936,-4.0,0.0
-12.289999999999935,-4.0,0.0
-12.274999999999935,-4.0,0.0
-12.259999999999934,-4.0,0.0
-12.244999999999933,-4.0,0.0
-12.229999999999933,-4.0,0.0
-12.214999999999932,-4.0,0.0
-12.199999999999932,-4.0,0.0
-12.184999999999931,-4.0,0.0
-12.16999999999993,-4.0,0.0
-12.15499999999993,-4.0,0.0
-12.13999999999993,-4.0,0.0
-12.124999999999929,-4.0,0.0
-12.109999999999928,-4.0,0.0
-12.094999999999928,-4.0,0.0
-12.079999999999927,-4.0,0.0
-12.064999999999927,-4.0,0.0
-12.049999999999926,-4.0,0.0
-12.034999999999926,-4.0,0.0
-12.019999999999925,-4.0,0.0
-12.004999999999924,-4.0,0.0
-11.989999999999924,-4.0,0.0
-11.974999999999923,-4.0,0.0
-11.959999999999923,-4.0,0.0
-11.944999999999922,-4.0,0.0
-11.929999999999922,-4.0,0.0
-11.914999999999921,-4.0,0.0
-11.89999999999992,-4.0,0.0
-11.88499999999992,-4.0,0.0
-11.86999999999992,-4.0,0.0
-11.854999999999919,-4.0,0.0
-11.839999999999918,-4.0,0.0
-11.824999999999918,-4.0,0.0
-11.809999999999917,-4.0,0.0
-11.794999999999916,-4.0,0.0
-11.779999999999916,-4.0,0.0
-11.764999999999915,-4.0,0.0
-11.749999999999915,-4.0,0.0
-11.734999999999914,-4.0,0.0
-11.719999999999914,-4.0,0.0
-11.704999999999913,-4.0,0.0
-11.689999999999912,-4.0,0.0
-11.674999999999912,-4.0,0.0
-11.659999999999911,-4.0,0.0
-11.64499999999991,-4.0,0.0
-11.62999999999991,-4.0,0.0
-11.61499999999991,-4.0,0.0
-11.599999999999909,-4.0,0.0
-11.584999999999908,-4.0,0.0
-11.569999999999908,-4.0,0.0
-11.554999999999907,-4.0,0.0
-11.539999999999907,-4.0,0.0
-11.524999999999906,-4.0,0.0
-11.509999999999906,-4.0,0.0
-11.494999999999905,-4.0,0.0
-11.479999999999905,-4.0,0.0
-11.464999999999904,-4.0,0.0
-11.449999999999903,-4.0,0.0
-11.434999999999903,-4.0,0.0
-11.419999999999902,-4.0,0.0
-11.404999999999902,-4.0,0.0
-11.389999999999901,-4.0,0.0
-11.3749999999999,-4.0,0.0
-11.3599999999999,-4.0,0.0
-11.3449999999999,-4.0,0.0
-11.329999999999899,-4.0,0.0
-11.314999999999898,-4.0,0.0
-11.299999999999898,-4.0,0.0
-11.284999999999897,-4.0,0.0
-11.269999999999897,-4.0,0.0
-11.254999999999896,-4.0,0.0
-11.239999999999895,-4.0,0.0
-11.224999999999895,-4.0,0.0
-11.209999999999894,-4.0,0.0
-11.194999999999894,-4.0,0.0
-11.179999999999893,-4.0,0.0
-11.164999999999893,-4.0,0.0
-11.149999999999892,-4.0,0.0
-11.134999999999891,-4.0,0.0
-11.11999999999989,-4.0,0.0
-11.10499999999989,-4.0,0.0
-11.08999999999989,-4.0,0.0
-11.07499999999989,-4.0,0.0
-11.059999999999889,-4.0,0.0
-11.044999999999888,-4.0,0.0
-11.029999999999887,-4.0,0.0
-11.014999999999887,-4.0,0.0
-10.999999999999886,-4.0,0.0
-10.984999999999886,-4.0,0.0
-10.969999999999885,-4.0,0.0
-10.954999999999885,-4.0,0.0
-10.939999999999884,-4.0,0.0
-10.924999999999883,-4.0,0.0
-10.909999999999883,-4.0,0.0
-10.894999999999882,-4.0,0.0
-10.879999999999882,-4.0,0.0
-10.864999999999881,-4.0,0.0
-10.84999999999988,-4.0,0.0
-10.83499999999988,-4.0,0.0
-10.81999999999988,-4.0,0.0
-10.804999999999879,-4.0,0.0
-10.789999999999878,-4.0,0.0
-10.774999999999878,-4.0,0.0
-10.759999999999877,-4.0,0.0
-10.744999999999877,-4.0,0.0
-10.729999999999876,-4.0,0.0
-10.714999999999876,-4.0,0.0
-10.699999999999875,-4.0,0.0
-10.684999999999874,-4.0,0.0
-10.669999999999874,-4.0,0.0
-10.654999999999873,-4.0,0.0
-10.639999999999873,-4.0,0.0
-10.624999999999872,-4.0,0.0
-10.609999999999872,-4.0,0.0
-10.594999999999871,-4.0,0.0
-10.57999999999987,-4.0,0.0
-10.56499999999987,-4.0,0.0
-10.54999999999987,-4.0,0.0
-10.534999999999869,-4.0,0.0
-10.519999999999868,-4.0,0.0
-10.504999999999868,-4.0,0.0
-10.489999999999867,-4.0,0.0
-10.474999999999866,-4.0,0.0
-10.459999999999866,-4.0,0.0
-10.444999999999865,-4.0,0.0
-10.429999999999865,-4.0,0.0
-10.414999999999864,-4.0,0.0
-10.399999999999864,-4.0,0.0
-10.384999999999863,-4.0,0.0
-10.369999999999862,-4.0,0.0
-10.354999999999862,-4.0,0.0
-10.339999999999861,-4.0,0.0
-10.32499999999986,-4.0,0.0
-10.30999999999986,-4.0,0.0
-10.29499999999986,-4.0,0.0
-10.279999999999859,-4.0,0.0
-10.264999999999858,-4.0,0.0
-10.249999999999858,-4.0,0.0
-10.234999999999857,-4.0,0.0
-10.219999999999857,-4.0,0.0
-10.204999999999856,-4.0,0.0
-10.189999999999856,-4.0,0.0
-10.174999999999855,-4.0,0.0
-10.159999999999854,-4.0,0.0
-10.144999999999854,-4.0,0.0
-10.129999999999853,-4.0,0.0
-10.114999999999853,-4.0,0.0
-10.099999999999852,-4.0,0.0
-10.084999999999852,-4.0,0.0
-10.069999999999851,-4.0,0.0
-10.05499999999985,-4.0,0.0
-10.03999999999985,-4.0,0.0
-10.02499999999985,-4.0,0.0
-10.009999999999849,-4.0,0.0
-9.994999999999848,-4.0,0.0
-9.979999999999848,-4.0,0.0
-9.964999999999847,-4.0,0.0
-9.949999999999847,-4.0,0.0
-9.934999999999846,-4.0,0.0
-9.919999999999845,-4.0,0.0
-9.904999999999845,-4.0,0.0
-9.889999999999844,-4.0,0.0
-9.874999999999844,-4.0,0.0
-9.859999999999843,-4.0,0.0
-9.844999999999843,-4.0,0.0
-9.829999999999842,-4.0,0.0
-9.814999999999841,-4.0,0.0
-9.79999999999984,-4.0,0.0
-9.78499999999984,-4.0,0.0
-9.76999999999984,-4.0,0.0
-9.75499999999984,-4.0,0.0
-9.739999999999839,-4.0,0.0
-9.724999999999838,-4.0,0.0
-9.709999999999837,-4.0,0.0
-9.694999999999837,-4.0,0.0
-9.679999999999836,-4.0,0.0
-9.664999999999836,-4.0,0.0
-9.649999999999835,-4.0,0.0
-9.634999999999835,-4.0,0.0
-9.619999999999834,-4.0,0.0
-9.604999999999833,-4.0,0.0
-9.589999999999833,-4.0,0.0
-9.574999999999832,-4.0,0.0
-9.559999999999832,-4.0,0.0
-9.544999999999831,-4.0,0.0
-9.52999999999983,-4.0,0.0
-9.51499999999983,-4.0,0.0
-9.49999999999983,-4.0,0.0
-9.484999999999829,-4.0,0.0
-9.469999999999828,-4.0,0.0
-9.454999999999828,-4.0,0.0
-9.439999999999827,-4.0,0.0
-9.424999999999827,-4.0,0.0
-9.409999999999826,-4.0,0.0
-9.394999999999825,-4.0,0.0
-9.379999999999825,-4.0,0.0
-9.364999999999824,-4.0,0.0
-9.349999999999824,-4.0,0.0
-9.334999999999823,-4.0,0.0
-9.319999999999823,-4.0,0.0
-9.304999999999822,-4.0,0.0
-9.289999999999822,-4.0,0.0
-9.274999999999821,-4.0,0.0
-9.25999999999982,-4.0,0.0
-9.24499999999982,-4.0,0.0
-9.22999999999982,-4.0,0.0
-9.214999999999819,-4.0,0.0
-9.199999999999818,-4.0,0.0
-9.184999999999818,-4.0,0.0
-9.169999999999817,-4.0,0.0
-9.154999999999816,-4.0,0.0
-9.139999999999816,-4.0,0.0
-9.124999999999815,-4.0,0.0
-9.109999999999815,-4.0,0.0
-9.094999999999814,-4.0,0.0
-9.079999999999814,-4.0,0.0
-9.064999999999813,-4.0,0.0
-9.049999999999812,-4.0,0.0
-9.034999999999812,-4.0,0.0
-9.019999999999811,-4.0,0.0
-9.00499999999981,-4.0,0.0
-8.98999999999981,-4.0,0.0
-8.97499999999981,-4.0,0.0
-8.959999999999809,-4.0,0.0
-8.944999999999808,-4.0,0.0
-8.929999999999808,-4.0,0.0
-8.914999999999807,-4.0,0.0
-8.899999999999807,-4.0,0.0
-8.884999999999806,-4.0,0.0
-8.869999999999806,-4.0,0.0
-8.854999999999805,-4.0,0.0
-8.839999999999804,-4.0,0.0
-8.824999999999804,-4.0,0.0
-8.809999999999803,-4.0,0.0
-8.794999999999803,-4.0,0.0
-8.779999999999802,-4.0,0.0
-8.764999999999802,-4.0,0.0
-8.749999999999801,-4.0,0.0
-8.7349999999998,-4.0,0.0
-8.7199999999998,-4.0,0.0
-8.7049999999998,-4.0,0.0
-8.689999999999799,-4.0,0.0
-8.674999999999798,-4.0,0.0
-8.659999999999798,-4.0,0.0
-8.644999999999797,-4.0,0.0
-8.629999999999797,-4.0,0.0
-8.614999999999796,-4.0,0.0
-8.599999999999795,-4.0,0.0
-8.584999999999795,-4.0,0.0
-8.569999999999794,-4.0,0.0
-8.554999999999794,-4.0,0.0
-8.539999999999793,-4.0,0.0
-8.524999999999793,-4.0,0.0
-8.509999999999792,-4.0,0.0
-8.494999999999791,-4.0,0.0
-8.47999999999979,-4.0,0.0
-8.46499999999979,-4.0,0.0
-8.44999999999979,-4.0,0.0
-8.434999999999789,-4.0,0.0
-8.419999999999789,-4.0,0.0
-8.404999999999788,-4.0,0.0
-8.389999999999787,-4.0,0.0
-8.374999999999787,-4.0,0.0
-8.359999999999786,-4.0,0.0
-8.344999999999786,-4.0,0.0
-8.329999999999785,-4.0,0.0
-8.314999999999785,-4.0,0.0
-8.299999999999784,-4.0,0.0
-8.284999999999783,-4.0,0.0
-8.269999999999783,-4.0,0.0
-8.254999999999782,-4.0,0.0
-8.239999999999782,-4.0,0.0
-8.224999999999781,-4.0,0.0
-8.20999999999978,-4.0,0.0
-8.19499999999978,-4.0,0.0
-8.17999999999978,-4.0,0.0
-8.164999999999779,-4.0,0.0
-8.149999999999778,-4.0,0.0
-8.134999999999778,-4.0,0.0
-8.119999999999777,-4.0,0.0
-8.104999999999777,-4.0,0.0
-8.089999999999776,-4.0,0.0
-8.074999999999775,-4.0,0.0
-8.059999999999775,-4.0,0.0
-8.044999999999774,-4.0,0.0
-8.029999999999774,-4.0,0.0
-8.014999999999773,-4.0,0.0
-7.9999999999997735,-4.0,0.0
-7.984999999999774,-4.0,0.0
-7.969999999999774,-4.0,0.0
-7.9549999999997745,-4.0,0.0
-7.939999999999775,-4.0,0.0
-7.924999999999775,-4.0,0.0
-7.909999999999775,-4.0,0.0
-7.894999999999776,-4.0,0.0
-7.879999999999776,-4.0,0.0
-7.864999999999776,-4.0,0.0
-7.849999999999777,-4.0,0.0
-7.834999999999777,-4.0,0.0
-7.819999999999777,-4.0,0.0
-7.804999999999778,-4.0,0.0
-7.789999999999778,-4.0,0.0
-7.774999999999778,-4.0,0.0
-7.759999999999779,-4.0,0.0
-7.744999999999779,-4.0,0.0
-7.729999999999779,-4.0,0.0
-7.71499999999978,-4.0,0.0
-7.69999999999978,-4.0,0.0
-7.68499999999978,-4.0,0.0
-7.6699999999997805,-4.0,0.0
-7.654999999999781,-4.0,0.0
-7.639999999999781,-4.0,0.0
-7.6249999999997815,-4.0,0.0
-7.609999999999782,-4.0,0.0
-7.594999999999782,-4.0,0.0
-7.5799999999997825,-4.0,0.0
-7.564999999999783,-4.0,0.0
-7.549999999999783,-4.0,0.0
-7.534999999999783,-4.0,0.0
-7.519999999999784,-4.0,0.0
-7.504999999999784,-4.0,0.0
-7.489999999999784,-4.0,0.0
-7.474999999999785,-4.0,0.0
-7.459999999999785,-4.0,0.0
-7.444999999999785,-4.0,0.0
-7.429999999999786,-4.0,0.0
-7.414999999999786,-4.0,0.0
-7.399999999999786,-4.0,0.0
-7.384999999999787,-4.0,0.0
-7.369999999999787,-4.0,0.0
-7.354999999999787,-4.0,0.0
-7.339999999999788,-4.0,0.0
-7.324999999999788,-4.0,0.0
-7.309999999999788,-4.0,0.0
-7.2949999999997885,-4.0,0.0
-7.279999999999789,-4.0,0.0
-7.264999999999789,-4.0,0.0
-7.2499999999997895,-4.0,0.0
-7.23499999999979,-4.0,0.0
-7.21999999999979,-4.0,0.0
-7.2049999999997905,-4.0,0.0
-7.189999999999791,-4.0,0.0
-7.174999999999791,-4.0,0.0
-7.159999999999791,-4.0,0.0
-7.144999999999792,-4.0,0.0
-7.129999999999792,-4.0,0.0
-7.114999999999792,-4.0,0.0
-7.099999999999793,-4.0,0.0
-7.084999999999793,-4.0,0.0
-7.069999999999793,-4.0,0.0
-7.054999999999794,-4.0,0.0
-7.039999999999794,-4.0,0.0
-7.024999999999794,-4.0,0.0
-7.009999999999795,-4.0,0.0
-6.994999999999795,-4.0,0.0
-6.979999999999795,-4.0,0.0
-6.964999999999796,-4.0,0.0
-6.949999999999796,-4.0,0.0
-6.934999999999796,-4.0,0.0
-6.9199999999997965,-4.0,0.0
-6.904999999999797,-4.0,0.0
-6.889999999999797,-4.0,0.0
-6.8749999999997975,-4.0,0.0
-6.859999999999798,-4.0,0.0
-6.844999999999798,-4.0,0.0
-6.8299999999997985,-4.0,0.0
-6.814999999999799,-4.0,0.0
-6.799999999999799,-4.0,0.0
-6.784999999999799,-4.0,0.0
-6.7699999999998,-4.0,0.0
-6.7549999999998,-4.0,0.0
-6.7399999999998,-4.0,0.0
-6.724999999999801,-4.0,0.0
-6.709999999999801,-4.0,0.0
-6.694999999999801,-4.0,0.0
-6.679999999999802,-4.0,0.0
-6.664999999999802,-4.0,0.0
-6.649999999999802,-4.0,0.0
-6.634999999999803,-4.0,0.0
-6.619999999999803,-4.0,0.0
-6.604999999999803,-4.0,0.0
-6.589999999999804,-4.0,0.0
-6.574999999999804,-4.0,0.0
-6.559999999999804,-4.0,0.0
-6.5449999999998045,-4.0,0.0
-6.529999999999805,-4.0,0.0
-6.514999999999805,-4.0,0.0
-6.4999999999998055,-4.0,0.0
-6.484999999999806,-4.0,0.0
-6.469999999999806,-4.0,0.0
-6.4549999999998064,-4.0,0.0
-6.439999999999807,-4.0,0.0
-6.424999999999807,-4.0,0.0
-6.409999999999807,-4.0,0.0
-6.394999999999808,-4.0,0.0
-6.379999999999808,-4.0,0.0
-6.364999999999808,-4.0,0.0
-6.349999999999809,-4.0,0.0
-6.334999999999809,-4.0,0.0
-6.319999999999809,-4.0,0.0
-6.30499999999981,-4.0,0.0
-6.28999999999981,-4.0,0.0
-6.27499999999981,-4.0,0.0
-6.259999999999811,-4.0,0.0
-6.244999999999811,-4.0,0.0
-6.229999999999811,-4.0,0.0
-6.214999999999812,-4.0,0.0
-6.199999999999812,-4.0,0.0
-6.184999999999812,-4.0,0.0
-6.1699999999998125,-4.0,0.0
-6.154999999999813,-4.0,0.0
-6.139999999999813,-4.0,0.0
-6.1249999999998135,-4.0,0.0
-6.109999999999814,-4.0,0.0
-6.094999999999814,-4.0,0.0
-6.079999999999814,-4.0,0.0
-6.064999999999815,-4.0,0.0
-6.049999999999815,-4.0,0.0
-6.034999999999815,-4.0,0.0
-6.019999999999816,-4.0,0.0
-6.004999999999816,-4.0,0.0
-5.989999999999816,-4.0,0.0
-5.974999999999817,-4.0,0.0
-5.959999999999817,-4.0,0.0
-5.944999999999817,-4.0,0.0
-5.929999999999818,-4.0,0.0
-5.914999999999818,-4.0,0.0
-5.899999999999818,-4.0,0.0
-5.884999999999819,-4.0,0.0
-5.869999999999819,-4.0,0.0
-5.854999999999819,-4.0,0.0
-5.83999999999982,-4.0,0.0
-5.82499999999982,-4.0,0.0
-5.80999999999982,-4.0,0.0
-5.7949999999998205,-4.0,0.0
-5.779999999999821,-4.0,0.0
-5.764999999999821,-4.0,0.0
-5.7499999999998215,-4.0,0.0
-5.734999999999822,-4.0,0.0
-5.719999999999822,-4.0,0.0
-5.704999999999822,-4.0,0.0
-5.689999999999823,-4.0,0.0
-5.674999999999823,-4.0,0.0
-5.659999999999823,-4.0,0.0
-5.644999999999824,-4.0,0.0
-5.629999999999824,-4.0,0.0
-5.614999999999824,-4.0,0.0
-5.599999999999825,-4.0,0.0
-5.584999999999825,-4.0,0.0
-5.569999999999825,-4.0,0.0
-5.554999999999826,-4.0,0.0
-5.539999999999826,-4.0,0.0
-5.524999999999826,-4.0,0.0
-5.509999999999827,-4.0,0.0
-5.494999999999827,-4.0,0.0
-5.479999999999827,-4.0,0.0
-5.4649999999998276,-4.0,0.0
-5.449999999999828,-4.0,0.0
-5.434999999999828,-4.0,0.0
-5.4199999999998285,-4.0,0.0
-5.404999999999829,-4.0,0.0
-5.389999999999829,-4.0,0.0
-5.3749999999998295,-4.0,0.0
-5.35999999999983,-4.0,0.0
-5.34499999999983,-4.0,0.0
-5.32999999999983,-4.0,0.0
-5.314999999999831,-4.0,0.0
-5.299999999999831,-4.0,0.0
-5.284999999999831,-4.0,0.0
-5.269999999999832,-4.0,0.0
-5.254999999999832,-4.0,0.0
-5.239999999999832,-4.0,0.0
-5.224999999999833,-4.0,0.0
-5.209999999999833,-4.0,0.0
-5.194999999999833,-4.0,0.0
-5.179999999999834,-4.0,0.0
-5.164999999999834,-4.0,0.0
-5.149999999999834,-4.0,0.0
-5.134999999999835,-4.0,0.0
-5.119999999999835,-4.0,0.0
-5.104999999999835,-4.0,0.0
-5.0899999999998355,-4.0,0.0
-5.074999999999836,-4.0,0.0
-5.059999999999836,-4.0,0.0
-5.0449999999998365,-4.0,0.0
-5.029999999999837,-4.0,0.0
-5.014999999999837,-4.0,0.0
-4.9999999999998375,-4.0,0.0
-4.984999999999838,-4.0,0.0
-4.969999999999838,-4.0,0.0
-4.954999999999838,-4.0,0.0
-4.939999999999839,-4.0,0.0
-4.924999999999839,-4.0,0.0
-4.909999999999839,-4.0,0.0
-4.89499999999984,-4.0,0.0
-4.87999999999984,-4.0,0.0
-4.86499999999984,-4.0,0.0
-4.849999999999841,-4.0,0.0
-4.834999999999841,-4.0,0.0
-4.819999999999841,-4.0,0.0
-4.804999999999842,-4.0,0.0
-4.789999999999842,-4.0,0.0
-4.774999999999842,-4.0,0.0
-4.759999999999843,-4.0,0.0
-4.744999999999843,-4.0,0.0
-4.729999999999843,-4.0,0.0
-4.7149999999998435,-4.0,0.0
-4.699999999999844,-4.0,0.0
-4.684999999999844,-4.0,0.0
-4.6699999999998445,-4.0,0.0
-4.654999999999845,-4.0,0.0
-4.639999999999845,-4.0,0.0
-4.6249999999998455,-4.0,0.0
-4.609999999999846,-4.0,0.0
-4.594999999999846,-4.0,0.0
-4.579999999999846,-4.0,0.0
-4.564999999999847,-4.0,0.0
-4.549999999999847,-4.0,0.0
-4.534999999999847,-4.0,0.0
-4.519999999999848,-4.0,0.0
-4.504999999999848,-4.0,0.0
-4.489999999999848,-4.0,0.0
-4.474999999999849,-4.0,0.0
-4.459999999999849,-4.0,0.0
-4.444999999999849,-4.0,0.0
-4.42999999999985,-4.0,0.0
-4.41499999999985,-4.0,0.0
-4.39999999999985,-4.0,0.0
-4.384999999999851,-4.0,0.0
-4.369999999999851,-4.0,0.0
-4.354999999999851,-4.0,0.0
-4.3399999999998515,-4.0,0.0
-4.324999999999852,-4.0,0.0
-4.309999999999852,-4.0,0.0
-4.2949999999998525,-4.0,0.0
-4.279999999999853,-4.0,0.0
-4.264999999999853,-4.0,0.0
-4.2499999999998535,-4.0,0.0
-4.234999999999854,-4.0,0.0
-4.219999999999854,-4.0,0.0
-4.204999999999854,-4.0,0.0
-4.189999999999855,-4.0,0.0
-4.174999999999855,-4.0,0.0
-4.159999999999855,-4.0,0.0
-4.144999999999856,-4.0,0.0
-4.129999999999856,-4.0,0.0
-4.114999999999856,-4.0,0.0
-4.099999999999857,-4.0,0.0
-4.084999999999857,-4.0,0.0
-4.069999999999857,-4.0,0.0
-4.054999999999858,-4.0,0.0
-4.039999999999858,-4.0,0.0
-4.024999999999858,-4.0,0.0
-4.009999999999859,-4.0,0.0
-3.9949999999998584,-4.0,0.0
-3.9799999999998583,-4.0,0.0
-3.964999999999858,-4.0,0.0
-3.949999999999858,-4.0,0.0
-3.934999999999858,-4.0,0.0
-3.919999999999858,-4.0,0.0
-3.9049999999998577,-4.0,0.0
-3.8899999999998576,-4.0,0.0
-3.8749999999998574,-4.0,0.0
-3.8599999999998573,-4.0,0.0
-3.844999999999857,-4.0,0.0
-3.829999999999857,-4.0,0.0
-3.814999999999857,-4.0,0.0
-3.799999999999857,-4.0,0.0
-3.7849999999998567,-4.0,0.0
-3.7699999999998566,-4.0,0.0
-3.7549999999998565,-4.0,0.0
-3.7399999999998563,-4.0,0.0
-3.724999999999856,-4.0,0.0
-3.709999999999856,-4.0,0.0
-3.694999999999856,-4.0,0.0
-3.679999999999856,-4.0,0.0
-3.6649999999998557,-4.0,0.0
-3.6499999999998556,-4.0,0.0
-3.6349999999998555,-4.0,0.0
-3.6199999999998553,-4.0,0.0
-3.604999999999855,-4.0,0.0
-3.589999999999855,-4.0,0.0
-3.574999999999855,-4.0,0.0
-3.559999999999855,-4.0,0.0
-3.5449999999998547,-4.0,0.0
-3.5299999999998546,-4.0,0.0
-3.5149999999998545,-4.0,0.0
-3.4999999999998543,-4.0,0.0
-3.484999999999854,-4.0,0.0
-3.469999999999854,-4.0,0.0
-3.454999999999854,-4.0,0.0
-3.439999999999854,-4.0,0.0
-3.4249999999998537,-4.0,0.0
-3.4099999999998536,-4.0,0.0
-3.3949999999998535,-4.0,0.0
-3.3799999999998533,-4.0,0.0
-3.364999999999853,-4.0,0.0
-3.349999999999853,-4.0,0.0
-3.334999999999853,-4.0,0.0
-3.319999999999853,-4.0,0.0
-3.3049999999998527,-4.0,0.0
-3.2899999999998526,-4.0,0.0
-3.2749999999998525,-4.0,0.0
-3.2599999999998523,-4.0,0.0
-3.2449999999998522,-4.0,0.0
-3.229999999999852,-4.0,0.0
-3.214999999999852,-4.0,0.0
-3.199999999999852,-4.0,0.0
-3.1849999999998517,-4.0,0.0
-3.1699999999998516,-4.0,0.0
-3.1549999999998515,-4.0,0.0
-3.1399999999998514,-4.0,0.0
-3.1249999999998512,-4.0,0.0
-3.109999999999851,-4.0,0.0
-3.094999999999851,-4.0,0.0
-3.079999999999851,-4.0,0.0
-3.0649999999998507,-4.0,0.0
-3.0499999999998506,-4.0,0.0
-3.0349999999998505,-4.0,0.0
-3.0199999999998504,-4.0,0.0
-3.0049999999998502,-4.0,0.0
-2.98999999999985,-4.0,0.0
-2.97499999999985,-4.0,0.0
-2.95999999999985,-4.0,0.0
